司会,"Map024.json,events,1,name"
士兵,"Map024.json,events,2,name"
士兵,"Map024.json,events,3,name"
人A,"Map024.json,events,4,name"
卖人的男人A,"Map024.json,events,5,name"
卖人的男人B,"Map024.json,events,6,name"
人D,"Map024.json,events,7,name"
人E,"Map024.json,events,8,name"
人F,"Map024.json,events,9,name"
人G,"Map024.json,events,10,name"
人H,"Map024.json,events,11,name"
人I,"Map024.json,events,12,name"
人J,"Map024.json,events,13,name"
人K,"Map024.json,events,14,name"
卖人的人,"Map024.json,events,15,name"
人M,"Map024.json,events,16,name"
人N,"Map024.json,events,17,name"
人O,"Map024.json,events,18,name"
人P,"Map024.json,events,19,name"
人Q,"Map024.json,events,20,name"
人R,"Map024.json,events,21,name"
男,"Map024.json,events,22,pages,0,list,2,parameters,0"
「别想逃」,"Map024.json,events,22,pages,0,list,3,parameters,0"
如果可以，不想动……。,"Map024.json,events,22,pages,0,list,11,parameters,0"
但是……现在的她如果不跟着男人走就会受伤。,"Map024.json,events,22,pages,0,list,12,parameters,0"
\C[27]清彦,"Map024.json,events,22,pages,0,list,16,parameters,0"
「（……手铐很重。项圈……很难受）」,"Map024.json,events,22,pages,0,list,17,parameters,0"
两人的脚步声,"Map024.json,events,22,pages,0,list,20,parameters,0"
和链子咔嗒咔嗒的声音在走廊里回荡。,"Map024.json,events,22,pages,0,list,21,parameters,0"
\!每走一步，她身上的木牌上的『10』标签都会晃动,"Map024.json,events,22,pages,0,list,22,parameters,0"
不停地碰撞她丰满的胸部。,"Map024.json,events,22,pages,0,list,23,parameters,0"
这个数字，也就是商品编号。,"Map024.json,events,22,pages,0,list,25,parameters,0"
她已经不再是人类……只是一个奴隶。,"Map024.json,events,22,pages,0,list,26,parameters,0"
\!\C[18]象征着自己堕落为奴隶的数字。,"Map024.json,events,22,pages,0,list,27,parameters,0"
\C[27]清彦,"Map024.json,events,22,pages,0,list,29,parameters,0"
「（哈哈……多亏了手铐,"Map024.json,events,22,pages,0,list,30,parameters,0"
胸部稍微舒服了一点……哈哈）」,"Map024.json,events,22,pages,0,list,31,parameters,0"
木制的手铐。\!,"Map024.json,events,22,pages,0,list,33,parameters,0"
并非特制材质，只是普通的木头。,"Map024.json,events,22,pages,0,list,34,parameters,0"
如果是男性时，也许可以毫不犹豫地,"Map024.json,events,22,pages,0,list,35,parameters,0"
用火烧掉手铐。,"Map024.json,events,22,pages,0,list,36,parameters,0"
但是……对于这样的木制手铐，似乎无法破坏。,"Map024.json,events,22,pages,0,list,38,parameters,0"
沉重的手铐支撑着摇晃的胸部，稍微感觉好一些。,"Map024.json,events,22,pages,0,list,39,parameters,0"
\!在脑海中笑了一下，,"Map024.json,events,22,pages,0,list,40,parameters,0"
或许能稍微冷静下来……\!但是。,"Map024.json,events,22,pages,0,list,41,parameters,0"
人们的欢呼声传到这里。,"Map024.json,events,22,pages,0,list,46,parameters,0"
在场的每个人,"Map024.json,events,22,pages,0,list,47,parameters,0"
都在等待她的登场。\!,"Map024.json,events,22,pages,0,list,48,parameters,0"
她的心脏高速跳动着。,"Map024.json,events,22,pages,0,list,49,parameters,0"
声音……渐渐变大。,"Map024.json,events,22,pages,0,list,52,parameters,0"
从绝对绝望的困境中挤出力量,"Map024.json,events,22,pages,0,list,53,parameters,0"
想要逃……却无法逃脱。,"Map024.json,events,22,pages,0,list,54,parameters,0"
脚步沉重。\!,"Map024.json,events,22,pages,0,list,58,parameters,0"
如果能用什么魔法，让时间停止就好了。\!,"Map024.json,events,22,pages,0,list,59,parameters,0"
如果能用什么魔法，让时间倒流就好了。\!,"Map024.json,events,22,pages,0,list,60,parameters,0"
如果能用什么魔法……救救我吧。\!,"Map024.json,events,22,pages,0,list,61,parameters,0"
\C[27]清彦,"Map024.json,events,22,pages,0,list,63,parameters,0"
「（……不要。不想再往前走了。,"Map024.json,events,22,pages,0,list,64,parameters,0"
随便谁都行，有人……。,"Map024.json,events,22,pages,0,list,65,parameters,0"
请把这个解开。拜托……）」,"Map024.json,events,22,pages,0,list,66,parameters,0"
这样的愿望是徒劳的，没有人会来帮助她。,"Map024.json,events,22,pages,0,list,68,parameters,0"
如果停下来，男人会用力拉住她的脖子。,"Map024.json,events,22,pages,0,list,69,parameters,0"
被男人瞪着，她的身体颤抖了一下。,"Map024.json,events,22,pages,0,list,70,parameters,0"
反抗的话，不知道会发生什么。,"Map024.json,events,22,pages,0,list,71,parameters,0"
人们的欢呼声近在咫尺。\!也就是说……。,"Map024.json,events,22,pages,0,list,75,parameters,0"
司会,"Map024.json,events,22,pages,0,list,80,parameters,0"
「各位，不好意思让大家久等了！,"Map024.json,events,22,pages,0,list,81,parameters,0"
今天的主角！编号10的女性精灵！」,"Map024.json,events,22,pages,0,list,82,parameters,0"
人们的目光刺痛。\!,"Map024.json,events,22,pages,0,list,120,parameters,0"
脸、肩膀、手臂、胸部、腹部、下体、屁股、腿……。,"Map024.json,events,22,pages,0,list,121,parameters,0"
在场的人们并不把她当作人看待。,"Map024.json,events,22,pages,0,list,123,parameters,0"
而是视她为\C[18]『商品』\C[0]。,"Map024.json,events,22,pages,0,list,124,parameters,0"
盯着她的脸。\!,"Map024.json,events,22,pages,0,list,126,parameters,0"
像舔遍全身一样地注视着她。\!,"Map024.json,events,22,pages,0,list,127,parameters,0"
咕噜一声吞咽口水的人。\!,"Map024.json,events,22,pages,0,list,128,parameters,0"
呢喃着性暗示的人。,"Map024.json,events,22,pages,0,list,129,parameters,0"
她曾经去参观过拍卖会，那是她还是他的时候。,"Map024.json,events,22,pages,0,list,131,parameters,0"
对于不将人当作人看待的景象感到厌恶,"Map024.json,events,22,pages,0,list,132,parameters,0"
只有一次而已。,"Map024.json,events,22,pages,0,list,133,parameters,0"
奴隶市场上有各种各样的奴隶，从人类犯罪奴隶到魔物娘。,"Map024.json,events,22,pages,0,list,135,parameters,0"
清彦也有可能成为债务奴隶的未来。,"Map024.json,events,22,pages,0,list,136,parameters,0"
但是……能预测到以这种方式\C[18]『女性精灵』\C[0]的身份,"Map024.json,events,22,pages,0,list,138,parameters,0"
\C[18]『作为备受关注的商品』『被性化地』\C[0]被出售的未来吗？\!不可能。,"Map024.json,events,22,pages,0,list,139,parameters,0"
我从来没有听说过可以交换身体的魔法或药物。,"Map024.json,events,22,pages,0,list,140,parameters,0"
\C[27]清彦,"Map024.json,events,22,pages,0,list,142,parameters,0"
「（不要……大家的目光好可怕。,"Map024.json,events,22,pages,0,list,143,parameters,0"
冷静下来，冷静下来，冷静下来……。,"Map024.json,events,22,pages,0,list,144,parameters,0"
还有，还有什么……还有什么办法）」,"Map024.json,events,22,pages,0,list,145,parameters,0"
在内心深处，我已经做好了一定的觉悟……。,"Map024.json,events,22,pages,0,list,147,parameters,0"
但是……这样站在台上,"Map024.json,events,22,pages,0,list,148,parameters,0"
无法忍受人们将我视为『商品』的目光。,"Map024.json,events,22,pages,0,list,149,parameters,0"
主持人,"Map024.json,events,22,pages,0,list,152,parameters,0"
「现在已经不需要解释了吧。,"Map024.json,events,22,pages,0,list,153,parameters,0"
年轻而非常珍贵的精灵女性！那么……」,"Map024.json,events,22,pages,0,list,154,parameters,0"
主持人,"Map024.json,events,22,pages,0,list,156,parameters,0"
「开始竞拍！」,"Map024.json,events,22,pages,0,list,157,parameters,0"
男人的声音,"Map024.json,events,22,pages,0,list,160,parameters,0"
「10万！」,"Map024.json,events,22,pages,0,list,161,parameters,0"
\C[27]清彦,"Map024.json,events,22,pages,0,list,164,parameters,0"
「……火、火魔法！」,"Map024.json,events,22,pages,0,list,165,parameters,0"
慌张地小声嘀咕。,"Map024.json,events,22,pages,0,list,167,parameters,0"
\!但是仍然没有发生任何事情……。,"Map024.json,events,22,pages,0,list,168,parameters,0"
虽然我擅长火魔法，但现在只能使用恢复魔法。,"Map024.json,events,22,pages,0,list,169,parameters,0"
男人的声音,"Map024.json,events,22,pages,0,list,172,parameters,0"
「50万！」,"Map024.json,events,22,pages,0,list,173,parameters,0"
女人的声音,"Map024.json,events,22,pages,0,list,176,parameters,0"
「80万！」,"Map024.json,events,22,pages,0,list,177,parameters,0"
到这个时候，已经不仅仅是还清清彦的债务,"Map024.json,events,22,pages,0,list,181,parameters,0"
而是能建造一两栋豪华住宅的水平了。,"Map024.json,events,22,pages,0,list,182,parameters,0"
\C[27]清彦,"Map024.json,events,22,pages,0,list,193,parameters,0"
「火、火魔法……！,"Map024.json,events,22,pages,0,list,194,parameters,0"
拜托了，请出现……！」,"Map024.json,events,22,pages,0,list,195,parameters,0"
价格不断飙升。,"Map024.json,events,22,pages,0,list,197,parameters,0"
一边嘟囔着火魔法，价格却没有停止上涨。,"Map024.json,events,22,pages,0,list,198,parameters,0"
\!终于――。,"Map024.json,events,22,pages,0,list,199,parameters,0"
男人的声音,"Map024.json,events,22,pages,0,list,202,parameters,0"
「……400！400万！！！」,"Map024.json,events,22,pages,0,list,203,parameters,0"
原本喧闹的会场陷入了寂静之中。,"Map024.json,events,22,pages,0,list,207,parameters,0"
终于突破了400万。,"Map024.json,events,22,pages,0,list,209,parameters,0"
在曾经出售过各种奴隶的奴隶拍卖会上,"Map024.json,events,22,pages,0,list,210,parameters,0"
这无疑是最高的价格。,"Map024.json,events,22,pages,0,list,211,parameters,0"
精灵如此稀有。,"Map024.json,events,22,pages,0,list,213,parameters,0"
如果拥有，无论谁都会羡慕的奴隶是毫无疑问的。,"Map024.json,events,22,pages,0,list,214,parameters,0"
\C[27]清彦,"Map024.json,events,22,pages,0,list,216,parameters,0"
「啊……。,"Map024.json,events,22,pages,0,list,217,parameters,0"
（结束了，完全结束了……。,"Map024.json,events,22,pages,0,list,218,parameters,0"
被那个油腻男人的手……）」,"Map024.json,events,22,pages,0,list,219,parameters,0"
周围陷入了寂静，确信胜利的男人的表情变得松弛。,"Map024.json,events,22,pages,0,list,222,parameters,0"
\!他咧嘴笑着，目光舔舐着她的身体。,"Map024.json,events,22,pages,0,list,223,parameters,0"
目光的焦点集中在胸部……。,"Map024.json,events,22,pages,0,list,224,parameters,0"
\C[27]清彦,"Map024.json,events,22,pages,0,list,227,parameters,0"
「嗯……！,"Map024.json,events,22,pages,0,list,228,parameters,0"
（好恶心。不要……不要……不要……！）」,"Map024.json,events,22,pages,0,list,229,parameters,0"
男人,"Map024.json,events,22,pages,0,list,232,parameters,0"
「还有更高的出价吗？,"Map024.json,events,22,pages,0,list,233,parameters,0"
那么――\.\.\.\.\^,"Map024.json,events,22,pages,0,list,234,parameters,0"
「等一下！」,"Map024.json,events,22,pages,0,list,237,parameters,0"
「呼……主持人！还能继续竞拍吗？」,"Map024.json,events,22,pages,0,list,309,parameters,0"
男人,"Map024.json,events,22,pages,0,list,311,parameters,0"
「嗯，嗯……。,"Map024.json,events,22,pages,0,list,312,parameters,0"
目前已经是400万金币」,"Map024.json,events,22,pages,0,list,313,parameters,0"
\C[27]清彦,"Map024.json,events,22,pages,0,list,338,parameters,0"
「（……不可能。为什么……）」,"Map024.json,events,22,pages,0,list,339,parameters,0"
男人,"Map024.json,events,22,pages,0,list,344,parameters,0"
「我……不会输！460万！！！」,"Map024.json,events,22,pages,0,list,345,parameters,0"
「480万」,"Map024.json,events,22,pages,0,list,348,parameters,0"
只能目瞪口呆地看着两人的战斗。,"Map024.json,events,22,pages,0,list,351,parameters,0"
突然出现，试图竞拍她的男人……。,"Map024.json,events,22,pages,0,list,355,parameters,0"
\!穿着平时不穿的服装,"Map024.json,events,22,pages,0,list,356,parameters,0"
氛围也有些不同的男人。,"Map024.json,events,22,pages,0,list,357,parameters,0"
\!没错，那是名叫清彦的人类男性。,"Map024.json,events,22,pages,0,list,358,parameters,0"
\C[27]清彦,"Map024.json,events,22,pages,0,list,368,parameters,0"
「你为什么……会在这里」,"Map024.json,events,22,pages,0,list,369,parameters,0"
低声嘟囔的声音被男人们的声音淹没。,"Map024.json,events,22,pages,0,list,371,parameters,0"
\!然后――。,"Map024.json,events,22,pages,0,list,372,parameters,0"
清彦,"Map024.json,events,22,pages,0,list,377,parameters,0"
男人,"Map024.json,events,22,pages,0,list,383,parameters,0"
「呃呃……咕咕……！」,"Map024.json,events,22,pages,0,list,384,parameters,0"
寂静。,"Map024.json,events,22,pages,0,list,387,parameters,0"
\!名叫清彦的男人报出了600这个数字,"Map024.json,events,22,pages,0,list,388,parameters,0"
会场再次陷入了寂静。,"Map024.json,events,22,pages,0,list,389,parameters,0"
对抗的男人，失望地耸了耸肩。,"Map024.json,events,22,pages,0,list,391,parameters,0"
清彦与主持人对视，微微点头。,"Map024.json,events,22,pages,0,list,392,parameters,0"
主持人,"Map024.json,events,22,pages,0,list,397,parameters,0"
「好……那么……。,"Map024.json,events,22,pages,0,list,398,parameters,0"
\!成交了！,"Map024.json,events,22,pages,0,list,399,parameters,0"
以600万金币，落标10号女性精灵！」,"Map024.json,events,22,pages,0,list,400,parameters,0"
清彦,"Map024.json,events,23,name"
