土地出售！招募购买者。,"Map208.json,events,1,pages,0,list,1,parameters,0"
有兴趣的人请前往居住区的公会临时店铺。,"Map208.json,events,1,pages,0,list,2,parameters,0"
土地出售！招募购买者。,"Map208.json,events,2,pages,0,list,1,parameters,0"
有兴趣的人请前往居住区的公会临时店铺。,"Map208.json,events,2,pages,0,list,2,parameters,0"
土地出售！招募购买者。,"Map208.json,events,3,pages,0,list,1,parameters,0"
有兴趣的人请前往居住区的公会临时店铺。,"Map208.json,events,3,pages,0,list,2,parameters,0"
土地出售！招募购买者。,"Map208.json,events,4,pages,0,list,1,parameters,0"
有兴趣的人请前往居住区的公会临时店铺。,"Map208.json,events,4,pages,0,list,2,parameters,0"
男性,"Map208.json,events,5,name"
男性,"Map208.json,events,5,pages,0,list,1,parameters,0"
“真是个不错的土地。,"Map208.json,events,5,pages,0,list,2,parameters,0"
打算和患有哮喘的妻子搬过来。,"Map208.json,events,5,pages,0,list,3,parameters,0"
因为这里的空气比什么都好”,"Map208.json,events,5,pages,0,list,4,parameters,0"
女性,"Map208.json,events,5,pages,1,list,1,parameters,0"
“虽然打算搬过来叫妻子过来,"Map208.json,events,5,pages,1,list,2,parameters,0"
但是我的身体变成这样,"Map208.json,events,5,pages,1,list,3,parameters,0"
听说周围会增加夜晚的店……呢”,"Map208.json,events,5,pages,1,list,4,parameters,0"
女性,"Map208.json,events,5,pages,2,list,1,parameters,0"
“虽然打算搬过来叫妻子过来,"Map208.json,events,5,pages,2,list,2,parameters,0"
但是我的身体变成这样,"Map208.json,events,5,pages,2,list,3,parameters,0"
听说周围会增加夜晚的店……呢”,"Map208.json,events,5,pages,2,list,4,parameters,0"
女性,"Map208.json,events,6,pages,0,list,1,parameters,0"
“这块土地和左边的土地都买下来,"Map208.json,events,6,pages,0,list,2,parameters,0"
能不能建造什么设施呢……。,"Map208.json,events,6,pages,0,list,3,parameters,0"
虽然是居住区……”,"Map208.json,events,6,pages,0,list,4,parameters,0"
女性,"Map208.json,events,6,pages,1,list,1,parameters,0"
“要建造的东西只有一个。\!,"Map208.json,events,6,pages,1,list,2,parameters,0"
魅魔先生……是清彦先生吧？,"Map208.json,events,6,pages,1,list,3,parameters,0"
你愿意工作吗？一开始就当店长怎么样？？”,"Map208.json,events,6,pages,1,list,4,parameters,0"
\C[27]清彦,"Map208.json,events,6,pages,1,list,7,parameters,0"
“……我会谨慎考虑的”,"Map208.json,events,6,pages,1,list,8,parameters,0"
女性,"Map208.json,events,6,pages,1,list,10,parameters,0"
“是吗……。,"Map208.json,events,6,pages,1,list,11,parameters,0"
那双翅膀，那条尾巴，还有那个身体。,"Map208.json,events,6,pages,1,list,12,parameters,0"
我觉得你能够发挥最好的表现”,"Map208.json,events,6,pages,1,list,13,parameters,0"
女性,"Map208.json,events,6,pages,2,list,1,parameters,0"
“要建造的东西只有一个。\!,"Map208.json,events,6,pages,2,list,2,parameters,0"
魅魔先生……是清彦先生吧？,"Map208.json,events,6,pages,2,list,3,parameters,0"
不管是孩子还是什么的，你愿意工作吗？”,"Map208.json,events,6,pages,2,list,4,parameters,0"
\C[27]清彦,"Map208.json,events,6,pages,2,list,7,parameters,0"
“……我会谨慎考虑的”,"Map208.json,events,6,pages,2,list,8,parameters,0"
女性,"Map208.json,events,6,pages,2,list,10,parameters,0"
“是吗……。,"Map208.json,events,6,pages,2,list,11,parameters,0"
如果你能扮演高傲的角色,"Map208.json,events,6,pages,2,list,12,parameters,0"
我觉得会相当受欢迎的……”,"Map208.json,events,6,pages,2,list,13,parameters,0"
在地下见到的萝莉魅魔确实是个高傲的角色。,"Map208.json,events,6,pages,2,list,15,parameters,0"
但是……以现在的性格,"Map208.json,events,6,pages,2,list,16,parameters,0"
让他做那个的话还是忍一忍吧。,"Map208.json,events,6,pages,2,list,17,parameters,0"
男性,"Map208.json,events,14,name"
女性,"Map208.json,events,14,pages,0,list,1,parameters,0"
“竟然丈夫变成了女性……。,"Map208.json,events,14,pages,0,list,2,parameters,0"
丈夫是朋友的哥哥，长得和朋友一样。,"Map208.json,events,14,pages,0,list,3,parameters,0"
所以很容易相处，这真是幸运”,"Map208.json,events,14,pages,0,list,4,parameters,0"
女性,"Map208.json,events,14,pages,0,list,6,parameters,0"
“也知道哪种服装适合我,"Map208.json,events,14,pages,0,list,7,parameters,0"
现在比起找土地，更期待那边的事情呢”,"Map208.json,events,14,pages,0,list,8,parameters,0"
女性,"Map208.json,events,14,pages,1,list,1,parameters,0"
“竟然丈夫变成了女性……。,"Map208.json,events,14,pages,1,list,2,parameters,0"
丈夫是朋友的哥哥，长得和朋友一样。,"Map208.json,events,14,pages,1,list,3,parameters,0"
所以很容易相处，这真是幸运”,"Map208.json,events,14,pages,1,list,4,parameters,0"
女性,"Map208.json,events,14,pages,1,list,6,parameters,0"
“也知道哪种服装适合我,"Map208.json,events,14,pages,1,list,7,parameters,0"
现在比起找土地，更期待那边的事情呢”,"Map208.json,events,14,pages,1,list,8,parameters,0"
