\C[27]清彦,"Map187.json,events,1,pages,1,list,1,parameters,0"
「得快点去教堂」,"Map187.json,events,1,pages,1,list,2,parameters,0"
\C[27]白哈比,"Map187.json,events,1,pages,2,list,1,parameters,0"
「得快点回巢……♡」,"Map187.json,events,1,pages,2,list,2,parameters,0"
\C[27]清彦,"Map187.json,events,2,pages,1,list,1,parameters,0"
「得快点去教堂」,"Map187.json,events,2,pages,1,list,2,parameters,0"
\C[27]白哈比,"Map187.json,events,2,pages,2,list,1,parameters,0"
「得快点回巢……♡」,"Map187.json,events,2,pages,2,list,2,parameters,0"
\C[27]清彦,"Map187.json,events,3,pages,1,list,1,parameters,0"
「得快点去教堂」,"Map187.json,events,3,pages,1,list,2,parameters,0"
\C[27]白哈比,"Map187.json,events,3,pages,2,list,1,parameters,0"
「得快点回巢……♡」,"Map187.json,events,3,pages,2,list,2,parameters,0"
清彦,"Map187.json,events,4,pages,0,list,1,parameters,0"
「这边……。,"Map187.json,events,4,pages,0,list,2,parameters,0"
急忙转身。\!,"Map187.json,events,4,pages,0,list,7,parameters,0"
因为那边是哈比的巢穴。,"Map187.json,events,4,pages,0,list,8,parameters,0"
清彦,"Map187.json,events,4,pages,0,list,13,parameters,0"
「虽然听不到声音，但有可能有人在那里。,"Map187.json,events,4,pages,0,list,14,parameters,0"
靠近可能会刺激到她们而被攻击。,"Map187.json,events,4,pages,0,list,15,parameters,0"
最好不要靠近……」,"Map187.json,events,4,pages,0,list,16,parameters,0"
\C[27]清彦,"Map187.json,events,4,pages,1,list,1,parameters,0"
「这边……\.\.\.！？」,"Map187.json,events,4,pages,1,list,2,parameters,0"
嗖。用力拍动翅膀,"Map187.json,events,4,pages,1,list,9,parameters,0"
像做后退的后撤步一样。,"Map187.json,events,4,pages,1,list,10,parameters,0"
翅膀不仅可以向前移动，还可以向后移动。,"Map187.json,events,4,pages,1,list,11,parameters,0"
正因为能飞翔，所以才看到了。,"Map187.json,events,4,pages,1,list,14,parameters,0"
而且……不知怎么地理解了。\!,"Map187.json,events,4,pages,1,list,15,parameters,0"
\C[18]远处的巢穴没有被任何人使用。,"Map187.json,events,4,pages,1,list,16,parameters,0"
\C[27]清彦,"Map187.json,events,4,pages,1,list,18,parameters,0"
「如果被袭击的话……那样的话，我」,"Map187.json,events,4,pages,1,list,19,parameters,0"
在那里孵蛋，抚养……。,"Map187.json,events,4,pages,1,list,21,parameters,0"
想象着成为\C[18]母亲\C[0]的自己――。,"Map187.json,events,4,pages,1,list,22,parameters,0"
\C[27]清彦,"Map187.json,events,4,pages,1,list,24,parameters,0"
「不再考虑这个了……」,"Map187.json,events,4,pages,1,list,25,parameters,0"
像是逃避现实一样，摇晃着头。,"Map187.json,events,4,pages,1,list,27,parameters,0"
头和身体摇动时胸部也晃动,"Map187.json,events,4,pages,1,list,28,parameters,0"
两只手的羽毛发出扑扑的声音。,"Map187.json,events,4,pages,1,list,29,parameters,0"
清彦,"Map187.json,events,4,pages,2,list,1,parameters,0"
「最好不要往那边走」,"Map187.json,events,4,pages,2,list,2,parameters,0"
\C[27]清彦,"Map187.json,events,4,pages,3,list,1,parameters,0"
「那个巢穴……没人使用吗」,"Map187.json,events,4,pages,3,list,2,parameters,0"
为什么知道那个巢没有被使用。,"Map187.json,events,4,pages,3,list,5,parameters,0"
就像知道如何飞一样,"Map187.json,events,4,pages,3,list,6,parameters,0"
如果经历了什么，看到了什么，似乎会越来越了解哈比的事情。,"Map187.json,events,4,pages,3,list,7,parameters,0"
越了解，就越能帮助逃跑。,"Map187.json,events,4,pages,3,list,9,parameters,0"
……是的，为了生存,"Map187.json,events,4,pages,3,list,10,parameters,0"
