清彦,"Map070.json,events,1,pages,0,list,5,parameters,0"
「呃……」,"Map070.json,events,1,pages,0,list,6,parameters,0"
头疼。感觉不舒服。,"Map070.json,events,1,pages,0,list,8,parameters,0"
仿佛强行唤醒摇摇欲坠的意识,"Map070.json,events,1,pages,0,list,10,parameters,0"
慢慢地睁开眼皮。,"Map070.json,events,1,pages,0,list,11,parameters,0"
清彦,"Map070.json,events,1,pages,0,list,14,parameters,0"
「……诶？」,"Map070.json,events,1,pages,0,list,15,parameters,0"
清彦,"Map070.json,events,1,pages,0,list,19,parameters,0"
「水……？」,"Map070.json,events,1,pages,0,list,20,parameters,0"
水。从下面涌上来……不对，整个房间都充满了水。,"Map070.json,events,1,pages,0,list,22,parameters,0"
他立刻意识到自己身处被水侵袭的密室,"Map070.json,events,1,pages,0,list,23,parameters,0"
感受到了生命的危险，时间不多。,"Map070.json,events,1,pages,0,list,24,parameters,0"
清彦,"Map070.json,events,1,pages,0,list,36,parameters,0"
「淹死！要死了！快出去——。,"Map070.json,events,1,pages,0,list,37,parameters,0"
但他在这里意识到。,"Map070.json,events,1,pages,0,list,39,parameters,0"
昏迷，时间在水中流逝。,"Map070.json,events,1,pages,0,list,40,parameters,0"
正常情况下，他早就已经溺死了，但他还活着。,"Map070.json,events,1,pages,0,list,41,parameters,0"
冷静下来，像往常一样呼吸,"Map070.json,events,1,pages,0,list,46,parameters,0"
冷冽、凉爽的空气进入肺中。,"Map070.json,events,1,pages,0,list,47,parameters,0"
也能从鼻子和嘴巴呼出空气。,"Map070.json,events,1,pages,0,list,48,parameters,0"
衣服和盔甲不会浮在水面上，也不会缠绕在身体上。,"Map070.json,events,1,pages,0,list,50,parameters,0"
就像往常一样，根据重力,"Map070.json,events,1,pages,0,list,51,parameters,0"
保护着他的全身。,"Map070.json,events,1,pages,0,list,52,parameters,0"
清彦,"Map070.json,events,1,pages,0,list,54,parameters,0"
「……明明在水中，却感觉像是在地上一样」,"Map070.json,events,1,pages,0,list,55,parameters,0"
为什么会变成这样，原因不得而知。,"Map070.json,events,1,pages,0,list,57,parameters,0"
他突然注意到视野左侧，有一件蓝色的东西漂浮着。,"Map070.json,events,1,pages,0,list,58,parameters,0"
清彦,"Map070.json,events,1,pages,0,list,66,parameters,0"
「这是……」,"Map070.json,events,1,pages,0,list,67,parameters,0"
