守卫,"Map173.json,events,2,name"
昏迷了。,"Map173.json,events,2,pages,0,list,1,parameters,0"
最好放任不管。,"Map173.json,events,2,pages,0,list,2,parameters,0"
牢屋A,"Map173.json,events,3,name"
牢屋A,"Map173.json,events,4,name"
牢屋A,"Map173.json,events,5,name"
牢屋A,"Map173.json,events,6,name"
牢屋A,"Map173.json,events,7,name"
牢屋A,"Map173.json,events,8,name"
妖精小姐,"Map173.json,events,10,name"
守卫,"Map173.json,events,11,name"
昏迷了。,"Map173.json,events,11,pages,0,list,1,parameters,0"
最好放任不管。,"Map173.json,events,11,pages,0,list,2,parameters,0"
\C[27]清香,"Map173.json,events,12,pages,0,list,2,parameters,0"
「10点……呢。,"Map173.json,events,12,pages,0,list,3,parameters,0"
是中午吗，还是晚上……呢」,"Map173.json,events,12,pages,0,list,4,parameters,0"
\C[27]清香,"Map173.json,events,12,pages,1,list,2,parameters,0"
「10点呢。还好是中午。,"Map173.json,events,12,pages,1,list,3,parameters,0"
如果是晚上的话，可能会相当危险」,"Map173.json,events,12,pages,1,list,4,parameters,0"
女声,"Map173.json,events,13,pages,0,list,6,parameters,0"
「……没事吗？」,"Map173.json,events,13,pages,0,list,7,parameters,0"
啊……。,"Map173.json,events,13,pages,0,list,10,parameters,0"
女声,"Map173.json,events,13,pages,0,list,13,parameters,0"
「……没事吗？」,"Map173.json,events,13,pages,0,list,14,parameters,0"
头……身体，沉重。,"Map173.json,events,13,pages,0,list,17,parameters,0"
女声,"Map173.json,events,13,pages,0,list,20,parameters,0"
「没事……？」,"Map173.json,events,13,pages,0,list,21,parameters,0"
听到了某人的声音……。,"Map173.json,events,13,pages,0,list,24,parameters,0"
女声,"Map173.json,events,13,pages,0,list,27,parameters,0"
“嘿，没事吧……？,"Map173.json,events,13,pages,0,list,28,parameters,0"
还活着……\.\.\.对吧？”,"Map173.json,events,13,pages,0,list,29,parameters,0"
“太好了～～～。,"Map173.json,events,13,pages,0,list,44,parameters,0"
你醒过来了！”,"Map173.json,events,13,pages,0,list,45,parameters,0"
“……这里是？”,"Map173.json,events,13,pages,0,list,50,parameters,0"
意识还没有完全清醒。,"Map173.json,events,13,pages,0,list,52,parameters,0"
她知道旁边有一个从未见过的魔物女孩。,"Map173.json,events,13,pages,0,list,53,parameters,0"
除此之外，只能听到时钟的声音。,"Map173.json,events,13,pages,0,list,54,parameters,0"
慢慢地试图起身，全身摇晃不稳。,"Map173.json,events,13,pages,0,list,58,parameters,0"
与快要倒下的感觉相似……。,"Map173.json,events,13,pages,0,list,59,parameters,0"
看到这一幕，陌生的魔物女孩扶住了她的身体。,"Map173.json,events,13,pages,0,list,60,parameters,0"
“别勉强。,"Map173.json,events,13,pages,0,list,63,parameters,0"
先休息一下……好吗？”,"Map173.json,events,13,pages,0,list,64,parameters,0"
“嗯……嗯”,"Map173.json,events,13,pages,0,list,69,parameters,0"
按照她的指示，靠在墙上，找到一个舒适的姿势。,"Map173.json,events,13,pages,0,list,71,parameters,0"
缓慢地调整呼吸……稍作等待。,"Map173.json,events,13,pages,0,list,72,parameters,0"
两人陷入了寂静。\!,"Map173.json,events,13,pages,0,list,77,parameters,0"
……不久后，开口的是キヨカ。,"Map173.json,events,13,pages,0,list,78,parameters,0"
