龙女,"Map167.json,events,1,pages,0,list,2,parameters,0"
「差不多该自己找食物了。,"Map167.json,events,1,pages,0,list,3,parameters,0"
首先要看看我的爪子的动作」,"Map167.json,events,1,pages,0,list,4,parameters,0"
龙女,"Map167.json,events,1,pages,0,list,8,parameters,0"
「稍微退后一点」,"Map167.json,events,1,pages,0,list,9,parameters,0"
\C[27]幼龙女,"Map167.json,events,1,pages,0,list,12,parameters,0"
「嗯、嗯……」,"Map167.json,events,1,pages,0,list,13,parameters,0"
龙女,"Map167.json,events,1,pages,0,list,19,parameters,0"
「想要大块的时候张开手。,"Map167.json,events,1,pages,0,list,20,parameters,0"
想要切碎的时候合上手。,"Map167.json,events,1,pages,0,list,21,parameters,0"
这次粗略地切。所以张开手——。,"Map167.json,events,1,pages,0,list,22,parameters,0"
龙女轻轻地挥动右臂。,"Map167.json,events,1,pages,0,list,25,parameters,0"
听到像是用剑切割植物的声音……。,"Map167.json,events,1,pages,0,list,26,parameters,0"
岩石四分五裂，四处飞溅。,"Map167.json,events,1,pages,0,list,30,parameters,0"
\!幼龙女拿起碎片，凝视着。,"Map167.json,events,1,pages,0,list,31,parameters,0"
……竟然能如此轻松地切断这么硬的东西。,"Map167.json,events,1,pages,0,list,32,parameters,0"
龙女,"Map167.json,events,1,pages,0,list,36,parameters,0"
「怎么样？,"Map167.json,events,1,pages,0,list,37,parameters,0"
等你熟练了，也能像这样切开。,"Map167.json,events,1,pages,0,list,38,parameters,0"
岩石是\C[18]主食\C[0]，一定要学会做饭才行」,"Map167.json,events,1,pages,0,list,39,parameters,0"
龙女,"Map167.json,events,1,pages,0,list,41,parameters,0"
「顺便说一下，金属也可以哦？,"Map167.json,events,1,pages,0,list,42,parameters,0"
剑啊盔甲之类的也很好吃」,"Map167.json,events,1,pages,0,list,43,parameters,0"
主食。\!没错，主食。\!,"Map167.json,events,1,pages,0,list,46,parameters,0"
在成为人类之前，从来没有想过要放进嘴里的东西。,"Map167.json,events,1,pages,0,list,47,parameters,0"
\!……然后，成为龙女后的第一顿饭。,"Map167.json,events,1,pages,0,list,48,parameters,0"
龙女,"Map167.json,events,1,pages,0,list,56,parameters,0"
「来，这是你的份。,"Map167.json,events,1,pages,0,list,57,parameters,0"
这是你第一次吃这个。,"Map167.json,events,1,pages,0,list,58,parameters,0"
龙女虽然可以一个月或两个月不吃东西也没关系……,"Map167.json,events,1,pages,0,list,59,parameters,0"
龙娘,"Map167.json,events,1,pages,0,list,61,parameters,0"
「慢慢吃」,"Map167.json,events,1,pages,0,list,62,parameters,0"
