清彦,"Map051.json,events,1,pages,0,list,10,parameters,0"
「从这里开始，氛围明显不同啊」,"Map051.json,events,1,pages,0,list,11,parameters,0"
杂草……\!不对，是花。,"Map051.json,events,1,pages,0,list,13,parameters,0"
到处都长满了花。,"Map051.json,events,1,pages,0,list,14,parameters,0"
就像是人为地做了些什么。,"Map051.json,events,1,pages,0,list,15,parameters,0"
清彦,"Map051.json,events,1,pages,0,list,19,parameters,0"
「可以考虑……是魔物或魔物娘的影响吧。,"Map051.json,events,1,pages,0,list,20,parameters,0"
而且不只是一个或两个人的行为。应该是多人合作的结果」,"Map051.json,events,1,pages,0,list,21,parameters,0"
完全不知道前方会有什么样的魔物或魔物娘。,"Map051.json,events,1,pages,0,list,23,parameters,0"
而且，也不知道是否有值得一探的宝藏。,"Map051.json,events,1,pages,0,list,24,parameters,0"
……但是，如果不去，什么都无法开始。,"Map051.json,events,1,pages,0,list,25,parameters,0"
\!无法开始。,"Map051.json,events,1,pages,0,list,26,parameters,0"
清彦,"Map051.json,events,1,pages,0,list,28,parameters,0"
「盲目地前进只是自杀行为而已」,"Map051.json,events,1,pages,0,list,29,parameters,0"
如果对手是植物魔物或魔物娘,"Map051.json,events,1,pages,0,list,32,parameters,0"
他的剑和火魔法应该是很有效的。,"Map051.json,events,1,pages,0,list,33,parameters,0"
最坏的情况下，即使被束缚住，只要能使用火魔法就没问题。,"Map051.json,events,1,pages,0,list,34,parameters,0"
植物魔物们讨厌火。它们会立刻逃走。,"Map051.json,events,1,pages,0,list,35,parameters,0"
清彦,"Map051.json,events,1,pages,0,list,37,parameters,0"
「相性很好。,"Map051.json,events,1,pages,0,list,38,parameters,0"
但是，不能掉以轻心。,"Map051.json,events,1,pages,0,list,39,parameters,0"
如果要去，应该做好准备」,"Map051.json,events,1,pages,0,list,40,parameters,0"
成功击败了敌人阿鲁拉乌涅。,"Map051.json,events,29,pages,0,list,3,parameters,0"
呼……稍事休息。,"Map051.json,events,29,pages,0,list,4,parameters,0"
清彦,"Map051.json,events,29,pages,0,list,6,parameters,0"
「说起来……」,"Map051.json,events,29,pages,0,list,7,parameters,0"
刚才，他被做了什么。\!,"Map051.json,events,29,pages,0,list,9,parameters,0"
他用手触摸着被认为受到了伤害的头部。,"Map051.json,events,29,pages,0,list,10,parameters,0"
清彦,"Map051.json,events,29,pages,0,list,16,parameters,0"
「……？这是什么？,"Map051.json,events,29,pages,0,list,17,parameters,0"
头上有某种柔软的东西？」,"Map051.json,events,29,pages,0,list,18,parameters,0"
从触感来看，那应该是花瓣或叶子吧。,"Map051.json,events,29,pages,0,list,20,parameters,0"
在刚才与阿鲁拉乌涅战斗时,"Map051.json,events,29,pages,0,list,21,parameters,0"
阿鲁拉乌涅的花或叶子附着在头部了吧。,"Map051.json,events,29,pages,0,list,22,parameters,0"
最好还是把它们拿掉。,"Map051.json,events,29,pages,0,list,23,parameters,0"
清彦,"Map051.json,events,29,pages,0,list,28,parameters,0"
「嗯？嗯……？」,"Map051.json,events,29,pages,0,list,29,parameters,0"
\C[18]拿不掉。\!\C[0]有些不对劲。,"Map051.json,events,29,pages,0,list,31,parameters,0"
就算试图拂去，也毫无反应。\!,"Map051.json,events,29,pages,0,list,33,parameters,0"
果断地，试着拉扯一下……。,"Map051.json,events,29,pages,0,list,34,parameters,0"
清彦,"Map051.json,events,29,pages,0,list,38,parameters,0"
「哎呀！」,"Map051.json,events,29,pages,0,list,39,parameters,0"
\C[18]好痛。\C[0]\!,"Map051.json,events,29,pages,0,list,41,parameters,0"
感觉像是头发被拉扯时的剧痛一样。,"Map051.json,events,29,pages,0,list,42,parameters,0"
清彦,"Map051.json,events,29,pages,0,list,45,parameters,0"
「到底发生了什么？」,"Map051.json,events,29,pages,0,list,46,parameters,0"
他自己无法理解正在发生的事情。,"Map051.json,events,29,pages,0,list,48,parameters,0"
但是，异常是肯定发生了。,"Map051.json,events,29,pages,0,list,49,parameters,0"
如果不处理，肯定不会善罢甘休。,"Map051.json,events,29,pages,0,list,50,parameters,0"
清彦,"Map051.json,events,29,pages,0,list,52,parameters,0"
「赶快回城。,"Map051.json,events,29,pages,0,list,53,parameters,0"
教会……去教会的话……应该能知道原因」,"Map051.json,events,29,pages,0,list,54,parameters,0"
决定返回城镇。,"Map051.json,events,29,pages,0,list,56,parameters,0"
他能平安地回去吗。,"Map051.json,events,29,pages,0,list,57,parameters,0"
