……又回来了。,"Map135.json,events,1,pages,0,list,17,parameters,0"
想再次穿上那个皮肤。,"Map135.json,events,1,pages,0,list,18,parameters,0"
想要更加了解\C[18]那种魔力。\C[0],"Map135.json,events,1,pages,0,list,19,parameters,0"
大妖狐并不知道。,"Map135.json,events,1,pages,0,list,21,parameters,0"
有一种依赖于魔力的依赖症存在。,"Map135.json,events,1,pages,0,list,22,parameters,0"
那个皮肤是大妖狐用魔力制作的东西。,"Map135.json,events,1,pages,0,list,23,parameters,0"
而清彦长时间穿着那个皮肤。,"Map135.json,events,1,pages,0,list,24,parameters,0"
还吃了油豆腐，增强了视力所需的魔力。,"Map135.json,events,1,pages,0,list,26,parameters,0"
不知不觉中，他已经渗透进去了。,"Map135.json,events,1,pages,0,list,27,parameters,0"
最后的毛茸茸……嗯，应该只是个小赠品吧。\!,"Map135.json,events,1,pages,0,list,29,parameters,0"
然后作为报酬的短刀给了致命一击。,"Map135.json,events,1,pages,0,list,30,parameters,0"
真的，直接穿透了心脏……贯穿了心灵。,"Map135.json,events,1,pages,0,list,31,parameters,0"
要是能连内在都改变，或者无法脱下来,"Map135.json,events,1,pages,0,list,33,parameters,0"
就不会变成这样了吧。,"Map135.json,events,1,pages,0,list,34,parameters,0"
因为脱下来恢复原样,"Map135.json,events,1,pages,0,list,35,parameters,0"
他或许已经走上了无法回头的道路。,"Map135.json,events,1,pages,0,list,36,parameters,0"
「嗯嗯，有人的气息……,"Map135.json,events,1,pages,0,list,39,parameters,0"
稍等一下～♪」,"Map135.json,events,1,pages,0,list,40,parameters,0"
大妖狐,"Map135.json,events,1,pages,0,list,46,parameters,0"
「让你久等了～。\!咦……？,"Map135.json,events,1,pages,0,list,47,parameters,0"
清彦君？怎么了？」,"Map135.json,events,1,pages,0,list,48,parameters,0"
不再迷茫。,"Map135.json,events,1,pages,0,list,51,parameters,0"
不再……忍耐。,"Map135.json,events,1,pages,0,list,52,parameters,0"
清彦,"Map135.json,events,1,pages,0,list,56,parameters,0"
「能再次……让我穿上吗？」,"Map135.json,events,1,pages,0,list,57,parameters,0"
大妖狐,"Map135.json,events,1,pages,0,list,59,parameters,0"
「诶――？,"Map135.json,events,1,pages,0,list,60,parameters,0"
ED16.依存ED,"Map135.json,events,1,pages,0,list,66,parameters,0"
大妖狐大人,"Map135.json,events,2,name"
