清彦,"Map073.json,events,3,pages,0,list,3,parameters,0"
「嗯……？」,"Map073.json,events,3,pages,0,list,4,parameters,0"
身体变得沉重。,"Map073.json,events,3,pages,0,list,6,parameters,0"
有点累了吗……？他歪着头疑惑着。,"Map073.json,events,3,pages,0,list,7,parameters,0"
清彦,"Map073.json,events,3,pages,0,list,9,parameters,0"
"「动得太多了吗……？稍微休息一下……\!唉""！？」","Map073.json,events,3,pages,0,list,10,parameters,0"
清彦,"Map073.json,events,3,pages,0,list,16,parameters,0"
「呃……\.\.\.噶啊……！」,"Map073.json,events,3,pages,0,list,17,parameters,0"
骨头嘎吱作响，发出咯吱咯吱的声音。,"Map073.json,events,3,pages,0,list,21,parameters,0"
每次发出声音，身体就变得更重。,"Map073.json,events,3,pages,0,list,22,parameters,0"
清彦,"Map073.json,events,3,pages,0,list,24,parameters,0"
「咕……！这、这是……！」,"Map073.json,events,3,pages,0,list,25,parameters,0"
身体变得沉重并不是因为这个。,"Map073.json,events,3,pages,0,list,27,parameters,0"
盔甲变重了――。\!,"Map073.json,events,3,pages,0,list,28,parameters,0"
不，是自己的肌肉量减少，感觉盔甲变重了。,"Map073.json,events,3,pages,0,list,29,parameters,0"
周围变大了……不，是自己变小了。,"Map073.json,events,3,pages,0,list,31,parameters,0"
盔甲变得越来越重……尺寸不合适了。,"Map073.json,events,3,pages,0,list,32,parameters,0"
视线被某物挡住了……是自己的头发。,"Map073.json,events,3,pages,0,list,33,parameters,0"
清彦,"Map073.json,events,3,pages,0,list,38,parameters,0"
「哈……哈……！,"Map073.json,events,3,pages,0,list,39,parameters,0"
该死，到底发生了什么……」,"Map073.json,events,3,pages,0,list,40,parameters,0"
忍受着疼痛一段时间后，它消失了。,"Map073.json,events,3,pages,0,list,42,parameters,0"
到底发生了什么呢……？,"Map073.json,events,3,pages,0,list,43,parameters,0"
试图将感觉很重的盔甲放回原位……。,"Map073.json,events,3,pages,0,list,44,parameters,0"
清彦,"Map073.json,events,3,pages,0,list,46,parameters,0"
「……盔甲无法回到原位？,"Map073.json,events,3,pages,0,list,47,parameters,0"
不，\C[18]盔甲不合身……？\C[0]」,"Map073.json,events,3,pages,0,list,48,parameters,0"
盔甲已经不重要了。,"Map073.json,events,3,pages,0,list,50,parameters,0"
像腰带一样，紧紧地固定在肩膀到腰部,"Map073.json,events,3,pages,0,list,51,parameters,0"
的位置，他的剑左右上下摇晃，差点从手臂上掉下来。,"Map073.json,events,3,pages,0,list,52,parameters,0"
他穿着的内衣甚至也不合适。\.\C[18],"Map073.json,events,3,pages,0,list,54,parameters,0"
就像孩子勉强穿着成人的衣服一样。,"Map073.json,events,3,pages,0,list,55,parameters,0"
清彦,"Map073.json,events,3,pages,0,list,57,parameters,0"
「我的身体缩小了……？,"Map073.json,events,3,pages,0,list,58,parameters,0"
而且，声音也变高了……。,"Map073.json,events,3,pages,0,list,59,parameters,0"
头发的右边也变成了水色」,"Map073.json,events,3,pages,0,list,60,parameters,0"
那头发，不知为何感觉柔顺。,"Map073.json,events,3,pages,0,list,62,parameters,0"
就像女孩子的那样。,"Map073.json,events,3,pages,0,list,63,parameters,0"
而且长到了能遮住两只耳朵的程度。,"Map073.json,events,3,pages,0,list,64,parameters,0"
清彦,"Map073.json,events,3,pages,0,list,67,parameters,0"
「变年轻了……可以这么说吗？,"Map073.json,events,3,pages,0,list,68,parameters,0"
那个水晶的魔力正在作用于我的身体……？」,"Map073.json,events,3,pages,0,list,69,parameters,0"
也就是说，可能还留下了其他效果。,"Map073.json,events,3,pages,0,list,71,parameters,0"
不想再想象会发生什么了。,"Map073.json,events,3,pages,0,list,72,parameters,0"
清彦,"Map073.json,events,3,pages,0,list,74,parameters,0"
「冷静下来，现在比起这个是逃生。,"Map073.json,events,3,pages,0,list,75,parameters,0"
只要紧紧地扣紧腰带，应该能动。,"Map073.json,events,3,pages,0,list,76,parameters,0"
快点从这艘船上逃出去……」,"Map073.json,events,3,pages,0,list,77,parameters,0"
身体的异常暂时放在一边。,"Map073.json,events,3,pages,0,list,79,parameters,0"
他下定决心，继续前进。,"Map073.json,events,3,pages,0,list,80,parameters,0"
清彦,"Map073.json,events,3,pages,2,list,4,parameters,0"
「……该死！\!身体又……！」,"Map073.json,events,3,pages,2,list,5,parameters,0"
年龄倒退……变成幼儿。\!,"Map073.json,events,3,pages,2,list,7,parameters,0"
如果再变小，就会对探索造成困扰。,"Map073.json,events,3,pages,2,list,8,parameters,0"
清彦,"Map073.json,events,3,pages,2,list,10,parameters,0"
「拜托……不要发生奇怪的事」,"Map073.json,events,3,pages,2,list,11,parameters,0"
头沉重地压了下来,"Map073.json,events,3,pages,2,list,16,parameters,0"
一股凉意遮住了视线。,"Map073.json,events,3,pages,2,list,17,parameters,0"
\!刚才也有类似的情况。但是……这次。,"Map073.json,events,3,pages,2,list,18,parameters,0"
清彦,"Map073.json,events,3,pages,2,list,20,parameters,0"
「头发……」,"Map073.json,events,3,pages,2,list,21,parameters,0"
小心翼翼地抓住头发。,"Map073.json,events,3,pages,2,list,23,parameters,0"
比之前更加细腻，从手套上也能感受到如丝般柔软的优质线。,"Map073.json,events,3,pages,2,list,24,parameters,0"
拉扯一下……疼痛。,"Map073.json,events,3,pages,2,list,28,parameters,0"
原本干净利落的男性头发,"Map073.json,events,3,pages,2,list,29,parameters,0"
不知何时变成了女性般的直发……。,"Map073.json,events,3,pages,2,list,30,parameters,0"
清彦,"Map073.json,events,3,pages,2,list,32,parameters,0"
「这是什么……啊！？」,"Map073.json,events,3,pages,2,list,33,parameters,0"
喉咙疼痛。\!,"Map073.json,events,3,pages,2,list,35,parameters,0"
突然感到呼吸困难，为了保持气道开始咳嗽。,"Map073.json,events,3,pages,2,list,36,parameters,0"
\!咳嗽声一次次重复,"Map073.json,events,3,pages,2,list,37,parameters,0"
那咳嗽声从低沉变成高亢。,"Map073.json,events,3,pages,2,list,38,parameters,0"
清彦,"Map073.json,events,3,pages,2,list,40,parameters,0"
「咳嗽。\.\.咳嗽……\!\C[27]咳嗽。\.\.咳嗽……！」,"Map073.json,events,3,pages,2,list,41,parameters,0"
几秒钟后，疼痛迅速消失。,"Map073.json,events,3,pages,2,list,43,parameters,0"
刚才那么痛苦的感觉仿佛是假的。,"Map073.json,events,3,pages,2,list,44,parameters,0"
呼呼……平静地调整呼吸。,"Map073.json,events,3,pages,2,list,45,parameters,0"
\C[27]清彦,"Map073.json,events,3,pages,2,list,47,parameters,0"
「终于平息了……\!？」,"Map073.json,events,3,pages,2,list,48,parameters,0"
捂住嘴。,"Map073.json,events,3,pages,2,list,50,parameters,0"
可爱而纯净的声音从喉咙中发出。,"Map073.json,events,3,pages,2,list,51,parameters,0"
\C[27]清彦,"Map073.json,events,3,pages,2,list,53,parameters,0"
「啊～……啊～……」,"Map073.json,events,3,pages,2,list,54,parameters,0"
故意低沉地发出声音,"Map073.json,events,3,pages,2,list,56,parameters,0"
听起来就像是女性勉强发出低沉的声音。,"Map073.json,events,3,pages,2,list,57,parameters,0"
\C[27]清彦,"Map073.json,events,3,pages,2,list,59,parameters,0"
「难道……这是女人的声音」,"Map073.json,events,3,pages,2,list,60,parameters,0"
确认声音的下一刹那。,"Map073.json,events,3,pages,2,list,63,parameters,0"
\!身体发出咯吱声。这次没有疼痛。,"Map073.json,events,3,pages,2,list,64,parameters,0"
但是……身体感觉像被卷曲起来一样。,"Map073.json,events,3,pages,2,list,65,parameters,0"
逐渐采取挺胸的姿势。,"Map073.json,events,3,pages,2,list,67,parameters,0"
俯视下方，\C[18]白皙的肌肤\C[0]被推上去,"Map073.json,events,3,pages,2,list,68,parameters,0"
双胸逐渐变大。,"Map073.json,events,3,pages,2,list,69,parameters,0"
\C[27]清彦,"Map073.json,events,3,pages,2,list,71,parameters,0"
慌忙地试图按住双胸,"Map073.json,events,3,pages,2,list,75,parameters,0"
但是重量不合适的沉重盔甲阻碍了她的手臂。,"Map073.json,events,3,pages,2,list,76,parameters,0"
\!尽管设法碰触到,"Map073.json,events,3,pages,2,list,77,parameters,0"
柔软的东西却不停地变大。,"Map073.json,events,3,pages,2,list,78,parameters,0"
\C[27]清彦,"Map073.json,events,3,pages,2,list,80,parameters,0"
「呜啊……咳……！」,"Map073.json,events,3,pages,2,list,81,parameters,0"
这是第几次发出呻吟了呢……。\!\C[18]头发变长了。\!,"Map073.json,events,3,pages,2,list,83,parameters,0"
声音变高了。\!,"Map073.json,events,3,pages,2,list,84,parameters,0"
胸部突出了……那么，还有最后一样。,"Map073.json,events,3,pages,2,list,85,parameters,0"
\C[27]清彦,"Map073.json,events,3,pages,2,list,87,parameters,0"
「别再……那里――。,"Map073.json,events,3,pages,2,list,88,parameters,0"
\C[18]疼痛。\C[0]然后，那里开始疼痛。\!,"Map073.json,events,3,pages,2,list,91,parameters,0"
那个地方无论如何都无法锻炼。,"Map073.json,events,3,pages,2,list,92,parameters,0"
