女孩,"Map169.json,events,1,name"
女孩,"Map169.json,events,1,pages,0,list,2,parameters,0"
「哇♪,"Map169.json,events,1,pages,0,list,3,parameters,0"
和我差不多大的魔物娘呢～」,"Map169.json,events,1,pages,0,list,4,parameters,0"
\C[27]清香,"Map169.json,events,1,pages,0,list,7,parameters,0"
「是人类的女孩！,"Map169.json,events,1,pages,0,list,8,parameters,0"
我叫清香。请多关照？」,"Map169.json,events,1,pages,0,list,9,parameters,0"
女孩,"Map169.json,events,1,pages,0,list,11,parameters,0"
「请多关照，清香酱！,"Map169.json,events,1,pages,0,list,12,parameters,0"
嘿嘿，我们来聊天吧♪」,"Map169.json,events,1,pages,0,list,13,parameters,0"
\C[27]清香,"Map169.json,events,1,pages,0,list,15,parameters,0"
“嗯！”,"Map169.json,events,1,pages,0,list,16,parameters,0"
无关紧要的话题展开。,"Map169.json,events,1,pages,0,list,20,parameters,0"
关于魔物娘和人类的区别之类的话题。,"Map169.json,events,1,pages,0,list,21,parameters,0"
展示尾巴和爪子……摸摸之类的。,"Map169.json,events,1,pages,0,list,22,parameters,0"
虽然有作为人类男性的记忆,"Map169.json,events,1,pages,0,list,24,parameters,0"
\C[18]以少女的样子和同年龄的女孩友好交谈。\C[0],"Map169.json,events,1,pages,0,list,25,parameters,0"
\!这样看起来，外表和内心都是同龄的\C[27]少女\C[0]。,"Map169.json,events,1,pages,0,list,26,parameters,0"
男子的自尊心到底去哪了呢。,"Map169.json,events,1,pages,0,list,27,parameters,0"
女孩,"Map169.json,events,1,pages,0,list,33,parameters,0"
「啊！已经这个时间了。,"Map169.json,events,1,pages,0,list,34,parameters,0"
爸爸在叫我。,"Map169.json,events,1,pages,0,list,35,parameters,0"
再见了，清香酱，我们再聊哦！」,"Map169.json,events,1,pages,0,list,36,parameters,0"
\C[27]清香,"Map169.json,events,1,pages,0,list,38,parameters,0"
「嗯！再见！」,"Map169.json,events,1,pages,0,list,39,parameters,0"
\C[27]清香,"Map169.json,events,1,pages,0,list,46,parameters,0"
「和同龄的孩子说话真有趣♪」,"Map169.json,events,1,pages,0,list,47,parameters,0"
清香心情愉快。,"Map169.json,events,1,pages,0,list,49,parameters,0"
她用可爱的笑容，尾巴也活泼地左右摇摆。,"Map169.json,events,1,pages,0,list,50,parameters,0"
她已经没有意识到自己是一个,"Map169.json,events,1,pages,0,list,51,parameters,0"
像少女一样的少女了。,"Map169.json,events,1,pages,0,list,52,parameters,0"
士兵,"Map169.json,events,5,name"
士兵,"Map169.json,events,5,pages,0,list,1,parameters,0"
「对不起小姐，这之后只限居民进入」,"Map169.json,events,5,pages,0,list,2,parameters,0"
\C[27]清香,"Map169.json,events,5,pages,0,list,4,parameters,0"
「居民限定？」,"Map169.json,events,5,pages,0,list,5,parameters,0"
她可爱地歪着头。,"Map169.json,events,5,pages,0,list,7,parameters,0"
啊，是啊。士兵做出了这样的反应。,"Map169.json,events,5,pages,0,list,8,parameters,0"
士兵,"Map169.json,events,5,pages,0,list,10,parameters,0"
「是的……,"Map169.json,events,5,pages,0,list,11,parameters,0"
没有入场券就不能进入。,"Map169.json,events,5,pages,0,list,12,parameters,0"
对不起」,"Map169.json,events,5,pages,0,list,13,parameters,0"
\C[27]清香,"Map169.json,events,5,pages,0,list,15,parameters,0"
「这样啊，没办法呢」,"Map169.json,events,5,pages,0,list,16,parameters,0"
士兵,"Map169.json,events,5,pages,0,list,19,parameters,0"
「（懂事的孩子真好）」,"Map169.json,events,5,pages,0,list,20,parameters,0"
\C[27]清香,"Map169.json,events,6,pages,0,list,2,parameters,0"
「还是不要随便进去了吧。,"Map169.json,events,6,pages,0,list,3,parameters,0"
这里……有点可怕」,"Map169.json,events,6,pages,0,list,4,parameters,0"
公寓『悶悶』,"Map169.json,events,7,pages,0,list,1,parameters,0"
目前已满员。,"Map169.json,events,7,pages,0,list,2,parameters,0"
公寓『悶悶』,"Map169.json,events,7,pages,1,list,3,parameters,0"
目前已满员。,"Map169.json,events,7,pages,1,list,4,parameters,0"
\C[27]清香,"Map169.json,events,7,pages,1,list,7,parameters,0"
「公寓……悶悶？」,"Map169.json,events,7,pages,1,list,8,parameters,0"
\C[27]清彦,"Map169.json,events,7,pages,1,list,11,parameters,0"
「太好了，连片假名也能读」,"Map169.json,events,7,pages,1,list,12,parameters,0"
平假名也能读。,"Map169.json,events,7,pages,1,list,14,parameters,0"
片假名也能读。,"Map169.json,events,7,pages,1,list,15,parameters,0"
\!啊，啊啊，什么都没忘记。,"Map169.json,events,7,pages,1,list,16,parameters,0"
\C[27]清香,"Map169.json,events,7,pages,1,list,18,parameters,0"
「汉字要重新学习呢……」,"Map169.json,events,7,pages,1,list,19,parameters,0"
看着写着『目前已满员』的字眼。,"Map169.json,events,7,pages,1,list,21,parameters,0"
……真的什么都想不起来。,"Map169.json,events,7,pages,1,list,22,parameters,0"
也许连『满员』这个词的意思,"Map169.json,events,7,pages,1,list,23,parameters,0"
她现在都不知道。,"Map169.json,events,7,pages,1,list,24,parameters,0"
\C[27]清香,"Map169.json,events,7,pages,1,list,29,parameters,0"
「悶悶，好奇怪的名字呢」,"Map169.json,events,7,pages,1,list,30,parameters,0"
直言不讳。\!,"Map169.json,events,7,pages,1,list,32,parameters,0"
孩子们有时候会直接说出来，,"Map169.json,events,7,pages,1,list,33,parameters,0"
但如果被房东听到的话可能会被责备。,"Map169.json,events,7,pages,1,list,34,parameters,0"
花店『香』,"Map169.json,events,8,pages,0,list,2,parameters,0"
\C[27]清香,"Map169.json,events,8,pages,0,list,4,parameters,0"
「香？,"Map169.json,events,8,pages,0,list,5,parameters,0"
是人的名字吧？虽然看不懂汉字……。,"Map169.json,events,8,pages,0,list,6,parameters,0"
大概这里也是人的名字吧」,"Map169.json,events,8,pages,0,list,7,parameters,0"
\C[27]清香,"Map169.json,events,8,pages,0,list,9,parameters,0"
