清彦,"Map210.json,events,2,pages,0,list,4,parameters,0"
「（那个旅馆和布局反过来了）」,"Map210.json,events,2,pages,0,list,5,parameters,0"
清彦,"Map210.json,events,2,pages,0,list,17,parameters,0"
「辛苦了。,"Map210.json,events,2,pages,0,list,18,parameters,0"
那边的旅馆客满了,"Map210.json,events,2,pages,0,list,19,parameters,0"
被引导到这里来的」,"Map210.json,events,2,pages,0,list,20,parameters,0"
旅馆店员,"Map210.json,events,2,pages,0,list,22,parameters,0"
「等候您多时了。,"Map210.json,events,2,pages,0,list,23,parameters,0"
请出示居住区入场卡……嗯，确认。,"Map210.json,events,2,pages,0,list,24,parameters,0"
房间在二楼深处，请慢慢享受」,"Map210.json,events,2,pages,0,list,25,parameters,0"
清彦,"Map210.json,events,2,pages,0,list,27,parameters,0"
「谢谢」,"Map210.json,events,2,pages,0,list,28,parameters,0"
清彦,"Map210.json,events,2,pages,0,list,32,parameters,0"
「（好的，整理一下行李，去散步吧）」,"Map210.json,events,2,pages,0,list,33,parameters,0"
就这样，他在这个旅馆度过了一夜。,"Map210.json,events,2,pages,0,list,38,parameters,0"
他『某种意义上』是幸运的。,"Map210.json,events,2,pages,0,list,39,parameters,0"
某种意义上是什么呢？\.\.\.,"Map210.json,events,2,pages,0,list,41,parameters,0"
他将亲身体验到。,"Map210.json,events,2,pages,0,list,42,parameters,0"
店员,"Map210.json,events,3,name"
