司会,"Map025.json,events,2,name"
清彦,"Map025.json,events,3,name"
司会,"Map025.json,events,4,pages,0,list,5,parameters,0"
「那么，请支付600万金币」,"Map025.json,events,4,pages,0,list,6,parameters,0"
「知道了。那么这边……」,"Map025.json,events,4,pages,0,list,9,parameters,0"
\C[18]不可能的。\C[0]在这么短的时间内能赚到这么多吗。,"Map025.json,events,4,pages,0,list,11,parameters,0"
她默默地看着他。,"Map025.json,events,4,pages,0,list,12,parameters,0"
\C[27]清彦,"Map025.json,events,4,pages,0,list,18,parameters,0"
「（嗯……？）」,"Map025.json,events,4,pages,0,list,19,parameters,0"
大箱子里装满了纸钞。,"Map025.json,events,4,pages,0,list,21,parameters,0"
看起来真的有600万。,"Map025.json,events,4,pages,0,list,22,parameters,0"
为什么，为什么会有这么多……？,"Map025.json,events,4,pages,0,list,23,parameters,0"
她的思绪跟不上。,"Map025.json,events,4,pages,0,list,24,parameters,0"
「我想里面应该有1000万金币。,"Map025.json,events,4,pages,0,list,27,parameters,0"
非常抱歉，还请你从中取出600万」,"Map025.json,events,4,pages,0,list,28,parameters,0"
司会,"Map025.json,events,4,pages,0,list,30,parameters,0"
「好……好的。,"Map025.json,events,4,pages,0,list,31,parameters,0"
那我需要一些时间。,"Map025.json,events,4,pages,0,list,32,parameters,0"
请稍等」,"Map025.json,events,4,pages,0,list,33,parameters,0"
宝物出现,"Map025.json,events,5,name"
