「急诊吗？我知道了。,"Map086.json,events,6,pages,0,list,3,parameters,0"
\!主人，借用201号房间」,"Map086.json,events,6,pages,0,list,4,parameters,0"
「先脱下盔甲……诶？」,"Map086.json,events,6,pages,0,list,8,parameters,0"
\C[27]清彦,"Map086.json,events,6,pages,0,list,22,parameters,0"
「呃……」,"Map086.json,events,6,pages,0,list,23,parameters,0"
全身的疲倦。汗水涌出。,"Map086.json,events,6,pages,0,list,25,parameters,0"
明明一直在沉睡，但感觉体力并没有恢复。,"Map086.json,events,6,pages,0,list,26,parameters,0"
教会的人,"Map086.json,events,6,pages,0,list,28,parameters,0"
「醒来了吗？,"Map086.json,events,6,pages,0,list,29,parameters,0"
能说话吗……？」,"Map086.json,events,6,pages,0,list,30,parameters,0"
慢慢地转过头去。,"Map086.json,events,6,pages,0,list,33,parameters,0"
站着一个对自己担心的女性。,"Map086.json,events,6,pages,0,list,34,parameters,0"
对于那个女性，我缓慢地点了点头。,"Map086.json,events,6,pages,0,list,35,parameters,0"
教会的人,"Map086.json,events,6,pages,0,list,37,parameters,0"
「请告诉我你的名字、年龄……\.\.\.还有性别」,"Map086.json,events,6,pages,0,list,38,parameters,0"
\C[27]清彦,"Map086.json,events,6,pages,0,list,40,parameters,0"
「清……彦。,"Map086.json,events,6,pages,0,list,41,parameters,0"
年龄是2X……。性别是男」,"Map086.json,events,6,pages,0,list,42,parameters,0"
教会的人,"Map086.json,events,6,pages,0,list,45,parameters,0"
「啊……果然。,"Map086.json,events,6,pages,0,list,46,parameters,0"
\!请冷静听我说」,"Map086.json,events,6,pages,0,list,47,parameters,0"
教会的人,"Map086.json,events,6,pages,0,list,52,parameters,0"
「你，\.\.\.变成了\C[27]女孩子\C[0]」,"Map086.json,events,6,pages,0,list,53,parameters,0"
\C[27]清彦,"Map086.json,events,6,pages,0,list,56,parameters,0"
「嗯……？」,"Map086.json,events,6,pages,0,list,57,parameters,0"
疲倦感瞬间消失。,"Map086.json,events,6,pages,0,list,59,parameters,0"
\!对于出乎意料的问题，我勉强坐起身来。,"Map086.json,events,6,pages,0,list,60,parameters,0"
胸部。\!鼓胀着。\!,"Map086.json,events,6,pages,0,list,63,parameters,0"
身体。\!柔软。\!,"Map086.json,events,6,pages,0,list,64,parameters,0"
下体。\!没有。,"Map086.json,events,6,pages,0,list,65,parameters,0"
血色迅速退去。,"Map086.json,events,6,pages,0,list,70,parameters,0"
\!我转向旁边的女性，她的表情充满同情。,"Map086.json,events,6,pages,0,list,71,parameters,0"
\C[27]清彦,"Map086.json,events,6,pages,0,list,73,parameters,0"
「回、回来了」,"Map086.json,events,6,pages,0,list,74,parameters,0"
为了确认起见。,"Map086.json,events,6,pages,0,list,76,parameters,0"
\!看着女性的表情，无需问也知道。,"Map086.json,events,6,pages,0,list,77,parameters,0"
但……必须亲口问一下。,"Map086.json,events,6,pages,0,list,78,parameters,0"
以防万一。,"Map086.json,events,6,pages,0,list,79,parameters,0"
教会的人,"Map086.json,events,6,pages,0,list,81,parameters,0"
「很遗憾，我无法……」,"Map086.json,events,6,pages,0,list,82,parameters,0"
意识急剧远离。,"Map086.json,events,6,pages,0,list,87,parameters,0"
一瞬间听到了女性用力摇晃身体的声音。,"Map086.json,events,6,pages,0,list,88,parameters,0"
对于自己所经历的身体冲击，,"Map086.json,events,6,pages,0,list,89,parameters,0"
保持理智已经不可能了……。,"Map086.json,events,6,pages,0,list,90,parameters,0"
新人教会的人,"Map086.json,events,8,name"
