清彦,"Map117.json,events,1,pages,0,list,16,parameters,0"
「……呼，这就是顶峰吗？,"Map117.json,events,1,pages,0,list,17,parameters,0"
从远处看到的那个小屋就是这个吗」,"Map117.json,events,1,pages,0,list,18,parameters,0"
城外的小山。,"Map117.json,events,1,pages,0,list,20,parameters,0"
他对山顶上的小屋产生了兴趣。,"Map117.json,events,1,pages,0,list,21,parameters,0"
走上山需要二十分钟。他到达了山顶。,"Map117.json,events,1,pages,0,list,22,parameters,0"
左右看了看，除了这座建筑物，没有其他建筑物。,"Map117.json,events,1,pages,0,list,30,parameters,0"
也看不到人……难道有人住在这里吗。,"Map117.json,events,1,pages,0,list,31,parameters,0"
说不定能得到一些宝贵的线索。,"Map117.json,events,1,pages,0,list,32,parameters,0"
清彦,"Map117.json,events,1,pages,0,list,36,parameters,0"
「……没人吗？」,"Map117.json,events,1,pages,0,list,37,parameters,0"
他突然抬头看着自己走过的建筑物。,"Map117.json,events,1,pages,0,list,42,parameters,0"
以红色为基调，用稻草制作的东西被悬挂着。,"Map117.json,events,1,pages,0,list,43,parameters,0"
他记得那是东方国家的东西。,"Map117.json,events,1,pages,0,list,44,parameters,0"
看起来经过了很好的维护。,"Map117.json,events,1,pages,0,list,45,parameters,0"
清彦,"Map117.json,events,1,pages,0,list,47,parameters,0"
「看着这个，不知怎么的，感觉很安心。,"Map117.json,events,1,pages,0,list,48,parameters,0"
似乎能培养精神力」,"Map117.json,events,1,pages,0,list,49,parameters,0"
「我也这么觉得呢？」,"Map117.json,events,1,pages,0,list,54,parameters,0"
清彦,"Map117.json,events,1,pages,0,list,57,parameters,0"
「嗯？」,"Map117.json,events,1,pages,0,list,58,parameters,0"
左边？后面？不对，是屋顶上？,"Map117.json,events,1,pages,0,list,70,parameters,0"
四处张望却没有人。,"Map117.json,events,1,pages,0,list,71,parameters,0"
……是错觉吗。,"Map117.json,events,1,pages,0,list,72,parameters,0"
为了安全起见，拔出剑保持警惕。,"Map117.json,events,1,pages,0,list,77,parameters,0"
背后有动静。,"Map117.json,events,1,pages,0,list,87,parameters,0"
他瞬间转身，发现一个女性站在那里。,"Map117.json,events,1,pages,0,list,88,parameters,0"
女性……不对，是魔物娘。,"Map117.json,events,1,pages,0,list,89,parameters,0"
「哇哇哇！,"Map117.json,events,1,pages,0,list,93,parameters,0"
我没有敌意哦？能把剑收起来吗？」,"Map117.json,events,1,pages,0,list,94,parameters,0"
她一边手忙脚乱地伸出手掌，一边挥动双手,"Map117.json,events,1,pages,0,list,96,parameters,0"
尾巴也随之摇摆发出声音。,"Map117.json,events,1,pages,0,list,97,parameters,0"
看起来并没有注入魔力。,"Map117.json,events,1,pages,0,list,100,parameters,0"
而且，看她的脸就能感觉到。她没有说谎。,"Map117.json,events,1,pages,0,list,101,parameters,0"
如果她想对他造成伤害，消失的同时,"Map117.json,events,1,pages,0,list,102,parameters,0"
也是可能攻击的。,"Map117.json,events,1,pages,0,list,103,parameters,0"
既然没有这样做……。,"Map117.json,events,1,pages,0,list,105,parameters,0"
至少看起来没有敌意。,"Map117.json,events,1,pages,0,list,106,parameters,0"
「对不起？,"Map117.json,events,1,pages,0,list,114,parameters,0"
自我介绍晚了，我是\C[18]大妖狐\C[0]。,"Map117.json,events,1,pages,0,list,115,parameters,0"
负责这座山和森林」,"Map117.json,events,1,pages,0,list,116,parameters,0"
清彦,"Map117.json,events,1,pages,0,list,118,parameters,0"
「我叫清彦。,"Map117.json,events,1,pages,0,list,119,parameters,0"
是冒险家，环游世界」,"Map117.json,events,1,pages,0,list,120,parameters,0"
管辖是什么？这个问题不深究。,"Map117.json,events,1,pages,0,list,122,parameters,0"
但是……。,"Map117.json,events,1,pages,0,list,123,parameters,0"
清彦,"Map117.json,events,1,pages,0,list,126,parameters,0"
「（根据那本书，妖狐的力量与尾巴的数量有关。,"Map117.json,events,1,pages,0,list,127,parameters,0"
嗯……她有几条尾巴呢？虽然不知道具体数量）」,"Map117.json,events,1,pages,0,list,128,parameters,0"
清彦,"Map117.json,events,1,pages,0,list,132,parameters,0"
「（……听说过。,"Map117.json,events,1,pages,0,list,133,parameters,0"
妖狐的力量与尾巴的数量有关。,"Map117.json,events,1,pages,0,list,134,parameters,0"
嗯……她有几条尾巴呢？虽然不知道具体数量）」,"Map117.json,events,1,pages,0,list,135,parameters,0"
可以肯定的是，这个魔物娘非常强大。,"Map117.json,events,1,pages,0,list,139,parameters,0"
虽然没有与妖狐对峙过，但见过。,"Map117.json,events,1,pages,0,list,140,parameters,0"
但是无论哪种妖狐都只有一条尾巴或者两条。,"Map117.json,events,1,pages,0,list,141,parameters,0"
如果有五条或者六条……。,"Map117.json,events,1,pages,0,list,142,parameters,0"
大妖狐,"Map117.json,events,1,pages,0,list,145,parameters,0"
「怎么了？也许……你在意我的尾巴？」,"Map117.json,events,1,pages,0,list,146,parameters,0"
大妖狐,"Map117.json,events,1,pages,0,list,153,parameters,0"
「如果在意的话，可以摸摸哦？,"Map117.json,events,1,pages,0,list,154,parameters,0"
来吧，摸摸～♪」,"Map117.json,events,1,pages,0,list,155,parameters,0"
毛茸茸的尾巴发出声音。,"Map117.json,events,1,pages,0,list,160,parameters,0"
……仔细看，发现有九条。,"Map117.json,events,1,pages,0,list,161,parameters,0"
九条。大妖狐这个名字是真正的妖狐。,"Map117.json,events,1,pages,0,list,162,parameters,0"
也就是说，她是妖狐的顶点存在。,"Map117.json,events,1,pages,0,list,163,parameters,0"
大妖狐一边摇动尾巴一边展示。,"Map117.json,events,1,pages,0,list,167,parameters,0"
看起来非常舒服，想要尽情地摸一摸。,"Map117.json,events,1,pages,0,list,168,parameters,0"
也许提供了最舒适的睡眠环境……。,"Map117.json,events,1,pages,0,list,169,parameters,0"
但目的不是这个，他还有其他事情要做。,"Map117.json,events,1,pages,0,list,170,parameters,0"
咳咳。稍微喘口气。,"Map117.json,events,1,pages,0,list,173,parameters,0"
尾巴也好，从开放的洞穴中可以看到,"Map117.json,events,1,pages,0,list,174,parameters,0"
非常性感的屁股。她穿着内衣吗？,"Map117.json,events,1,pages,0,list,175,parameters,0"
对着摇摆尾巴的大妖狐开口。,"Map117.json,events,1,pages,0,list,176,parameters,0"
清彦,"Map117.json,events,1,pages,0,list,178,parameters,0"
「比起这个……。,"Map117.json,events,1,pages,0,list,179,parameters,0"
请原谅我的无礼，我想问一下。,"Map117.json,events,1,pages,0,list,180,parameters,0"
我来这个岛上寻找宝藏……」,"Map117.json,events,1,pages,0,list,181,parameters,0"
大妖狐,"Map117.json,events,1,pages,0,list,185,parameters,0"
「不摸摸吗？\.\.。嗯～……宝藏，呢。,"Map117.json,events,1,pages,0,list,186,parameters,0"
除了我拥有的东西，我也不知道呢」,"Map117.json,events,1,pages,0,list,187,parameters,0"
清彦,"Map117.json,events,1,pages,0,list,190,parameters,0"
「（不能说给我！,"Map117.json,events,1,pages,0,list,191,parameters,0"
这样就退缩吧）」,"Map117.json,events,1,pages,0,list,192,parameters,0"
清彦,"Map117.json,events,1,pages,0,list,194,parameters,0"
「……是吗。,"Map117.json,events,1,pages,0,list,195,parameters,0"
那我就告辞了，我去其他地方看看」,"Map117.json,events,1,pages,0,list,196,parameters,0"
大妖狐,"Map117.json,events,1,pages,0,list,201,parameters,0"
「啊，等等！,"Map117.json,events,1,pages,0,list,202,parameters,0"
只要听我说两个条件，我就让给你？」,"Map117.json,events,1,pages,0,list,203,parameters,0"
清彦,"Map117.json,events,1,pages,0,list,208,parameters,0"
「……条件？」,"Map117.json,events,1,pages,0,list,209,parameters,0"
力强的妖狐会提出什么条件呢？,"Map117.json,events,1,pages,0,list,211,parameters,0"
是要打赢艰难的战斗才能得到吗？,"Map117.json,events,1,pages,0,list,212,parameters,0"
还是要做尾巴护理这样温柔的工作呢？,"Map117.json,events,1,pages,0,list,213,parameters,0"
到底会说些什么呢。,"Map117.json,events,1,pages,0,list,214,parameters,0"
大妖狐,"Map117.json,events,1,pages,0,list,216,parameters,0"
“嗯，是啊。,"Map117.json,events,1,pages,0,list,217,parameters,0"
在这里说也没什么，进屋吧。,"Map117.json,events,1,pages,0,list,218,parameters,0"
我想在那里详细谈谈。”,"Map117.json,events,1,pages,0,list,219,parameters,0"
