店长,"Map134.json,events,3,name"
他还在这个岛上。,"Map134.json,events,5,pages,0,list,4,parameters,0"
打零工为生，勉强维持生计。,"Map134.json,events,5,pages,0,list,6,parameters,0"
那把短刀也一直带在身边。幸运的是没有被偷走。,"Map134.json,events,5,pages,0,list,7,parameters,0"
这么贵重的东西，必须尽快处理掉。,"Map134.json,events,5,pages,0,list,8,parameters,0"
无法忘记。,"Map134.json,events,5,pages,0,list,10,parameters,0"
每次靠近船坞，脑海中都会浮现出皮肤的事情,"Map134.json,events,5,pages,0,list,11,parameters,0"
最终还是住进了旅馆，一天又一天地消磨。,"Map134.json,events,5,pages,0,list,12,parameters,0"
店长,"Map134.json,events,5,pages,0,list,15,parameters,0"
「客人，快要打烊了哦？」,"Map134.json,events,5,pages,0,list,16,parameters,0"
清彦,"Map134.json,events,5,pages,0,list,21,parameters,0"
「啊，啊。,"Map134.json,events,5,pages,0,list,22,parameters,0"
对不起，马上结账」,"Map134.json,events,5,pages,0,list,23,parameters,0"
……明天，对，明天。,"Map134.json,events,5,pages,0,list,27,parameters,0"
明天离开这里。幸运的是车费马上就有了。,"Map134.json,events,5,pages,0,list,28,parameters,0"
然后去大城市，把这个东西拿去拍卖――。,"Map134.json,events,5,pages,0,list,29,parameters,0"
